	0.225742	73.5265	58.8918	59.6987	74.0184	49.8302	20	0	0	20	0
	0.226733	73.4478	58.6999	59.5227	73.9575	49.8109	20	0	0	20	0
	0.227723	73.3714	58.5183	59.3558	73.8978	49.7916	20	0	0	20	0
	0.228713	73.2971	58.3462	59.1975	73.8393	49.7723	20	0	0	20	0
	0.229703	73.225	58.1829	59.0471	73.782	49.7529	20	0	0	20	0
	0.230693	73.155	58.0277	58.904	73.726	49.7337	20	0	0	20	0
	0.231683	73.0869	57.8801	58.7676	73.6711	49.7145	20	0	0	20	0
	0.232673	73.0206	57.7395	58.6376	73.6175	49.6954	20	0	0	20	0
	0.233663	72.9562	57.6054	58.5135	73.5649	49.6763	20	0	0	20	0
	0.234653	72.8934	57.4773	58.3948	73.5135	49.6574	20	0	0	20	0
	0.235643	72.8324	57.355	58.2813	73.4631	49.6386	20	0	0	20	0
	0.236633	72.7729	57.2379	58.1725	73.4138	49.6198	20	0	0	20	0
	0.237624	72.7149	57.1257	58.0682	73.3656	49.6012	20	0	0	20	0
	0.238614	72.6584	57.0182	57.968	73.3183	49.5827	20	0	0	20	0
	0.239604	72.6032	56.9149	57.8717	73.2721	49.5643	20	0	0	20	0
	0.240594	72.5495	56.8157	57.7791	73.2267	49.5461	20	0	0	20	0
	0.241584	72.497	56.7203	57.69	73.1823	49.5279	20	0	0	20	0
	0.242574	72.4457	56.6285	57.6041	73.1388	49.5099	20	0	0	20	0
	0.243564	72.3957	56.54	57.5212	73.0962	49.4919	20	0	0	20	0
	0.244554	72.3467	56.4546	57.4412	73.0544	49.4741	20	0	0	20	0
	0.245544	72.299	56.3723	57.364	73.0135	49.4564	20	0	0	20	0
	0.246534	72.2522	56.2928	57.2893	72.9733	49.4389	20	0	0	20	0
	0.247524	72.2065	56.2159	57.217	72.9339	49.4214	20	0	0	20	0
	0.248515	72.1618	56.1415	57.147	72.8953	49.4041	20	0	0	20	0
